clusterNumber;nu0_1_meanValue;nu0_1_deviation;nu1_1_meanValue;nu1_1_deviation;nu2_1_meanValue;nu2_1_deviation;nu3_1_meanValue;nu3_1_deviation;nu4_1_meanValue;nu4_1_deviation;nu0_2_meanValue;nu0_2_deviation;nu1_2_meanValue;nu1_2_deviation;nu2_2_meanValue;nu2_2_deviation;nu3_2_meanValue;nu3_2_deviation;nu4_2_meanValue;nu4_2_deviation;
560;6.26346308663205;1.0349802464326374;5.874429196362514;0.7487462491055674;0.6581636609270617;0.5637413483941683;5.5976199769962145;0.7574728953655391;0.4459316238845512;1.0489428804485919;0.02897246558310587;0.6143558967020041;5.880886914594893;0.5585053606381855;0.599869663910451;0.699877030049726;5.684013774969933;0.8028514559173915;0.36075955638722795;0.7766715171374767;
615;0.014137166941154071;0.8272860654453122;5.859244831870163;0.7120943348136863;0.6471680866394973;0.5270894341022875;5.62641790965412;0.5131268000863328;0.40683624863987816;0.7278022980816355;5.880537848744495;0.9058258817850572;0.6330309196983434;0.8499753457212385;5.674588997009163;0.6073745796940266;0.3935717463247213;0.4904375198104066;0.0027925268031909274;0.7225663103256524;
616;0.05044001538263612;0.9075712110370514;5.85383431118898;0.7853981633974483;0.6227334771115768;0.7452555906015785;5.673367266532767;0.8517206749732327;0.3534291735288517;0.9372418083209549;5.895024081536047;1.1868238913561442;0.5681046715241542;0.9302604913129776;5.756794004778095;1.1501719770642633;0.31468286413457763;1.4660765716752369;0.044331363000655974;1.509709802975095;
6162;0.016231562043547268;0.582939970166106;5.8751273280633125;0.6126105674500095;0.6209881478595823;0.5497787143782138;5.653819578910431;0.4991641660703782;0.3872885610175418;0.5061454830783556;5.846678461255805;1.08035880698449;0.6452482244623036;0.7417649320975901;5.686457235922725;0.6335545184739415;0.36250488563922223;0.9023352232810685;0.04310963252425994;1.1484266478122689;
6181193;0.03089232776029963;0.5044001538263613;5.8697168073821295;0.40142572795869574;0.618021088131192;0.45029494701453704;5.666036883674391;0.5515240436302081;0.37053340019839615;0.5881759579220891;5.900260069292031;0.5375614096142536;0.6304129258203518;0.4293509959906051;5.658357434965616;0.5951572749300664;0.4201007509550351;0.7731808586334878;6.255609104998077;0.7487462491055674;
6651126;6.245486195336509;0.7103490055616922;5.934992121406718;0.6754424205218056;0.5778785153353224;0.5375614096142536;5.667084081225588;0.47123889803846897;0.4134684997974567;0.5951572749300664;5.776516225325632;0.8115781021773631;0.6703809656910219;0.7923794804054255;5.716302366131827;0.8499753457212385;0.29129545215785363;0.9093165402890457;0.13124875974997358;0.9005898940290741;
702;6.277600253573204;1.2007865253720986;5.942671570115492;1.1239920382843482;0.5359906132874587;0.778416846389471;5.728868736746188;0.5602506898901798;0.3546509040052478;0.9005898940290741;6.26049602690366;1.2618730491919006;5.938133714060307;1.2322024519079966;0.5581562947877866;0.8220500776893291;5.695183882182697;0.4485496177625427;0.38676496224194346;0.8744099552491591;
705;0.00645771823237902;0.8063421144213803;5.88821729745327;0.5375614096142536;0.6105161723476165;0.21642082724729686;5.658357434965616;0.4642575810304917;0.3899065548955332;0.7906341511534314;0.14102260356114182;0.6736970912698113;5.807583086011131;0.6475171524898963;0.6110397711232147;0.5218534463463046;5.735850053754165;0.4520402762665313;0.25708699881876473;0.5567600313861911;
7052;6.244089931934913;0.5131268000863328;5.925218277595548;0.48345620280242924;0.5955063407804653;0.44331363000655966;5.6485835911544475;0.44331363000655966;0.42516220578581865;0.4799655442984406;0.022514747350726852;0.8988445647770796;5.866226148878141;0.879645943005142;0.6307619916707508;0.6056292504420324;5.648409058229249;0.3490658503988659;0.38641589639154456;0.6126105674500095;
72512018;5.880014249968895;1.0559241974565694;0.6052801845916335;0.9285151620609834;5.715953300281429;0.8621926504851989;0.3516838442768574;0.9459684545809266;0.0291469985083053;1.0716321607245183;0.06579891280018622;0.6649704450098396;5.829399701661061;0.49567350756638956;0.6473426195646969;0.37699111843077515;5.656088506938024;0.4991641660703782;0.3541273052296494;0.6649704450098396;
726120109;5.896943943713241;0.41015237421866746;0.6318091892219473;0.635299847725936;5.660102764217611;0.8395033702092725;0.4169591583014453;0.8779006137531479;6.259797895202862;0.6527531402458794;0.04206243497306335;0.6614797865058508;5.836381018669038;0.6108652381980153;0.6600835231042554;0.439822971502571;5.630432166933707;0.33510321638291124;0.38554323176554733;0.5235987755982988;
727;5.826083576082271;0.832522053201295;0.6832964021557799;0.7260569688296411;5.649630788705645;0.8534660042252271;0.3865904293167439;1.0140362954087054;0.041015237421866746;1.0157816246606999;0.19111355309337905;0.7243116395776468;5.77093117171925;0.5515240436302081;0.6230825429619757;0.42586033748661634;5.7522561487229105;0.5480333851262195;0.21537362969610024;0.720820981073658;
728;5.865353484252144;1.2967796342317868;0.6782349473249965;1.0035643198967394;5.618214862169746;0.5794493116621173;0.4417428336797648;0.7330382858376184;6.264510284183246;1.1780972450961724;0.04799655442984406;0.6754424205218056;5.873207465886118;0.7417649320975901;0.5942846103040691;0.6963863715457376;5.700070804088281;0.6056292504420324;0.33789574318610216;0.5619960191421741;
73112148;5.876523591464907;0.752236907609556;0.6426302305843121;0.4660029102824859;5.662371692245204;0.43109632524259944;0.40334559013588955;0.6946410422937431;6.281614510852791;0.8587019919812102;0.07993607974134029;0.582939970166106;5.855928706291374;0.44331363000655966;0.5923647481268755;0.4974188368183839;5.719967557561016;0.6387905062299246;0.30560715202420713;0.6841690667817772;
